,StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
31,2025-03-04 06:53:05,2025-03-04 06:55:12,IP Address,86.145.95.161,100,127,True,2025-03-04 06:55:13,R_2TFCaBPsvWjSA4z,,,,,51.4991,-0.5545,anonymous,ZH-T,5c44b3fe1bbffd0001014286,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,may increase,may increase,remain the same,remain the same,5c44b3fe1bbffd0001014286,67c6e99ab50b491147514ac4,5c44b3fe1bbffd0001014286,AWAITING REVIEW,Not Applicable,2025-03-04T11:53:03.599000Z,2025-03-04T11:55:26.197000Z,,2025-03-04T11:55:26.823340Z,143.0,NOCODE,2206,English,Hinduism,Yes. Both public and private,31,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
32,2025-03-04 06:54:59,2025-03-04 07:00:00,IP Address,76.119.117.150,100,301,True,2025-03-04 07:00:00,R_3FDp1vBglCVNklV,,,,,41.6332,-70.9167,anonymous,ZH-T,6596bd0080a6c5fb83b93520,somewhat believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,very likely to decrease,may increase,may decrease,may increase,definitely increase,very likely to increase,very likely to increase,definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,very likely to decrease,very likely to increase,6596bd0080a6c5fb83b93520,67c6ea09dad0263b351d88e1,6596bd0080a6c5fb83b93520,AWAITING REVIEW,Not Applicable,2025-03-04T11:54:55.619000Z,2025-03-04T12:00:24.920000Z,,2025-03-04T12:00:25.569580Z,330.0,NOCODE,1299,"Hindi, English",Hinduism,Yes. Private only,49,Female,Asian,India,United States,India,Hindi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
33,2025-03-04 06:55:53,2025-03-04 07:02:34,IP Address,105.0.0.11,100,400,True,2025-03-04 07:02:35,R_8dmK1cMfzstCRer,,,,,-26.1917,28.0523,anonymous,ZH-T,67ab163856e65042c535504c,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,may decrease,may decrease,remain the same,may decrease,may increase,remain the same,remain the same,remain the same,definitely increase,very likely to increase,definitely increase,definitely increase,definitely decrease,very likely to decrease,67ab163856e65042c535504c,67c6ea1cdf625409d7bae070,67ab163856e65042c535504c,AWAITING REVIEW,Not Applicable,2025-03-04T11:55:45.117000Z,2025-03-04T12:02:51.394000Z,,2025-03-04T12:02:52.084916Z,427.0,NOCODE,10,English,Hinduism,Yes. Both public and private,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
34,2025-03-04 07:03:32,2025-03-04 07:06:14,IP Address,106.222.225.56,100,162,True,2025-03-04 07:06:15,R_4wu0lofbD5scVUt,,,,,26.1885,91.7392,anonymous,ZH-T,66c68b8144903af73b1a95a0,strongly disbelieve,graduate school (postgraduate),Once a week,Yes,may decrease,may increase,remain the same,remain the same,remain the same,remain the same,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,remain the same,remain the same,remain the same,66c68b8144903af73b1a95a0,67c6ec07349d8ccb8af8a021,66c68b8144903af73b1a95a0,AWAITING REVIEW,Not Applicable,2025-03-04T12:03:29.560000Z,2025-03-04T12:06:54.186000Z,,2025-03-04T12:06:54.882213Z,205.0,NOCODE,34,"English, Hindi, Korean",Hinduism,Yes. Both public and private,24,Female,Asian,India,India,India,Hindi,Yes,Part-Time
35,2025-03-04 07:06:46,2025-03-04 07:08:35,IP Address,82.17.234.57,100,108,True,2025-03-04 07:08:36,R_2rwaFEzqFCbHLfa,,,,,51.9322,-0.4568,anonymous,ZH-T,66364d540bc235c2185b70bf,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,may increase,may increase,remain the same,remain the same,remain the same,66364d540bc235c2185b70bf,67c6ecd0d8c91f99aaa26704,66364d540bc235c2185b70bf,AWAITING REVIEW,Not Applicable,2025-03-04T12:06:43.931000Z,2025-03-04T12:08:53.354000Z,,2025-03-04T12:08:57.706940Z,130.0,NOCODE,62,"Hindi, Gujarati, English",Hinduism,Yes. Private only,28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
36,2025-03-04 07:07:34,2025-03-04 07:10:20,IP Address,76.192.157.28,100,166,True,2025-03-04 07:10:21,R_1g2DDrFUr2akKYc,,,,,34.2037,-84.1031,anonymous,ZH-T,5a2fd74c3eff6600016f21ee,somewhat believe,undergraduate (college/University),Once a month,Yes,may decrease,remain the same,remain the same,may decrease,may decrease,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,remain the same,remain the same,may decrease,may decrease,5a2fd74c3eff6600016f21ee,67c6ecf6c544e8e87c6baf0d,5a2fd74c3eff6600016f21ee,AWAITING REVIEW,Not Applicable,2025-03-04T12:07:32.024000Z,2025-03-04T12:10:38.917000Z,,2025-03-04T12:10:39.774272Z,187.0,NOCODE,4865,"Hindi, English",Hinduism,Yes. Public only,55,Male,Asian,United States,United States,United States,English,No,Full-Time
37,2025-03-04 07:06:50,2025-03-04 07:10:21,IP Address,2.127.222.186,100,211,True,2025-03-04 07:10:22,R_8P0ze7mbm64aCL5,,,,,51.7718,-4.4701,anonymous,ZH-T,63c530b1ddee335e5e62c017,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,remain the same,very likely to increase,may increase,very likely to increase,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,very likely to increase,remain the same,very likely to increase,63c530b1ddee335e5e62c017,67c6ecd767ca3ac1ee9c63cd,63c530b1ddee335e5e62c017,AWAITING REVIEW,Not Applicable,2025-03-04T12:06:47.554000Z,2025-03-04T12:10:48.703000Z,,2025-03-04T12:10:49.586587Z,242.0,NOCODE,1867,English,Hinduism,Yes. Private only,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
38,2025-03-04 07:04:57,2025-03-04 07:11:24,IP Address,81.107.85.55,100,386,True,2025-03-04 07:11:24,R_8C8US8DSB6T212N,,,,,52.6513,-1.0876,anonymous,ZH-T,6773d831269cdfb8ded296a7,somewhat believe,undergraduate (college/University),Once a few months,Yes,remain the same,may increase,may decrease,remain the same,may decrease,remain the same,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to increase,very likely to increase,very likely to increase,may increase,may decrease,remain the same,6773d831269cdfb8ded296a7,67c6ec669732b026a140b537,6773d831269cdfb8ded296a7,AWAITING REVIEW,Not Applicable,2025-03-04T12:04:54.049000Z,2025-03-04T12:12:18.216000Z,,2025-03-04T12:12:18.983858Z,445.0,NOCODE,38,English,Hinduism,Yes. Both public and private,27,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Gujarati,No,Full-Time
39,2025-03-04 07:12:07,2025-03-04 07:16:36,IP Address,99.250.224.237,100,269,True,2025-03-04 07:16:37,R_701rDHDct8Dp66t,,,,,43.474,-80.554,anonymous,ZH-T,665288637afb1c6f9ef2d257,somewhat believe,graduate school (postgraduate),Once a few months,Yes,remain the same,remain the same,may decrease,remain the same,may decrease,may decrease,may increase,remain the same,may increase,may increase,remain the same,may increase,remain the same,remain the same,remain the same,may increase,665288637afb1c6f9ef2d257,67c6ee00ac4a9829aa80e37e,665288637afb1c6f9ef2d257,AWAITING REVIEW,Not Applicable,2025-03-04T12:11:58.511000Z,2025-03-04T12:17:20.319000Z,,2025-03-04T12:17:20.879221Z,322.0,NOCODE,360,"English, French, Hindi, Tamil, Gujarati",Hinduism,Yes. Private only,37,Female,Asian,India,DATA_EXPIRED,India,English,No,Full-Time
40,2025-03-04 07:13:51,2025-03-04 07:17:05,IP Address,137.205.73.27,100,194,True,2025-03-04 07:17:06,R_8hnJQU9GwlVcUVP,,,,,52.382,-1.5874,anonymous,ZH-T,6761552e15787bcff10ded6b,somewhat believe,undergraduate (college/University),Once a week,Yes,remain the same,may increase,very likely to decrease,may increase,very likely to decrease,may increase,may increase,may increase,very likely to increase,may increase,may increase,very likely to increase,remain the same,remain the same,may decrease,may increase,6761552e15787bcff10ded6b,67c6ee7b2068ef24d68584f5,6761552e15787bcff10ded6b,AWAITING REVIEW,Not Applicable,2025-03-04T12:13:49.628000Z,2025-03-04T12:17:38.546000Z,,2025-03-04T12:17:39.045621Z,229.0,NOCODE,16,"German, Gujarati, English",Hinduism,Yes. Both public and private,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
41,2025-03-04 07:15:17,2025-03-04 07:17:54,IP Address,51.19.114.38,100,157,True,2025-03-04 07:17:55,R_28AEM8wE7mKWSuc,,,,,51.6141,-0.3362,anonymous,ZH-T,6098320c0fb0d5c7306b74d1,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,definitely increase,definitely increase,very likely to increase,may increase,may increase,may increase,may increase,remain the same,may decrease,remain the same,6098320c0fb0d5c7306b74d1,67c6ecedf9e5a4f622ddc1d1,6098320c0fb0d5c7306b74d1,AWAITING REVIEW,Not Applicable,2025-03-04T12:15:15.331000Z,2025-03-04T12:18:12.465000Z,,2025-03-04T12:18:13.289510Z,178.0,NOCODE,2399,"English, Gujarati",Hinduism,Yes. Private only,36,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
42,2025-03-04 07:19:18,2025-03-04 07:22:43,IP Address,99.122.59.8,100,205,True,2025-03-04 07:22:44,R_65BgRGR5R6RGEJB,,,,,34.2037,-84.1031,anonymous,ZH-T,66549436fb085db3c4e560ca,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,66549436fb085db3c4e560ca,67c6efbdb08b13fff7887f1f,66549436fb085db3c4e560ca,AWAITING REVIEW,Not Applicable,2025-03-04T12:19:15.705000Z,2025-03-04T12:27:23.038000Z,,2025-03-04T12:27:24.201502Z,488.0,None,135,"English, German, Tamil, Telugu, Hindi",Hinduism,Yes. Both public and private,33,Female,Asian,India,United States,India,English,No,Unemployed (and job seeking)
43,2025-03-04 07:23:14,2025-03-04 07:25:51,IP Address,99.122.59.8,100,156,True,2025-03-04 07:25:51,R_1FQxabvmz7bDi1w,,,,,34.2037,-84.1031,anonymous,ZH-T,66549436fb085db3c4e560ca,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,66549436fb085db3c4e560ca,67c6efbdb08b13fff7887f1f,66549436fb085db3c4e560ca,AWAITING REVIEW,Not Applicable,2025-03-04T12:19:15.705000Z,2025-03-04T12:27:23.038000Z,,2025-03-04T12:27:24.201502Z,488.0,None,135,"English, German, Tamil, Telugu, Hindi",Hinduism,Yes. Both public and private,33,Female,Asian,India,United States,India,English,No,Unemployed (and job seeking)
44,2025-03-04 07:17:30,2025-03-04 07:24:37,IP Address,175.184.252.178,100,427,True,2025-03-04 07:24:37,R_9iRalrOTONLlKf8,,,,,11.2682,75.9152,anonymous,ZH-T,66c6231ee98b4d0d00fee373,somewhat believe,graduate school (postgraduate),Once a month,Yes,may decrease,remain the same,may decrease,remain the same,very likely to decrease,remain the same,very likely to increase,may decrease,may increase,remain the same,may increase,remain the same,remain the same,may increase,may decrease,may increase,66c6231ee98b4d0d00fee373,67c6eee52c91b79c585f3aa1,66c6231ee98b4d0d00fee373,AWAITING REVIEW,Not Applicable,2025-03-04T12:17:26.272000Z,2025-03-04T12:28:46.472000Z,,2025-03-04T12:28:47.060421Z,681.0,NOCODE,135,"English, Hindi, Malayalam, Tamil",Hinduism,Yes. Private only,22,Female,Asian,India,India,India,Malayalam,Yes,Part-Time
45,2025-03-04 07:24:48,2025-03-04 07:27:39,IP Address,175.184.252.178,100,170,True,2025-03-04 07:27:39,R_40dwUaCgXYAvAiD,,,,,11.2682,75.9152,anonymous,ZH-T,66c6231ee98b4d0d00fee373,somewhat believe,graduate school (postgraduate),Once a month,Yes,may decrease,remain the same,may decrease,may decrease,may decrease,remain the same,very likely to increase,may increase,may increase,remain the same,remain the same,remain the same,may increase,remain the same,may decrease,may decrease,66c6231ee98b4d0d00fee373,67c6eee52c91b79c585f3aa1,66c6231ee98b4d0d00fee373,AWAITING REVIEW,Not Applicable,2025-03-04T12:17:26.272000Z,2025-03-04T12:28:46.472000Z,,2025-03-04T12:28:47.060421Z,681.0,NOCODE,135,"English, Hindi, Malayalam, Tamil",Hinduism,Yes. Private only,22,Female,Asian,India,India,India,Malayalam,Yes,Part-Time
46,2025-03-04 07:21:19,2025-03-04 07:25:29,IP Address,143.58.230.200,100,250,True,2025-03-04 07:25:30,R_2vm34MatlcU4uPv,,,,,53.4809,-2.2374,anonymous,ZH-T,5e9f0bc126557006ea49d1f4,strongly believe,graduate school (postgraduate),Almost never,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,5e9f0bc126557006ea49d1f4,67c6f0346475d146a3e23934,5e9f0bc126557006ea49d1f4,AWAITING REVIEW,Not Applicable,2025-03-04T12:21:15.800000Z,2025-03-04T12:26:26.391000Z,,2025-03-04T12:26:27.887163Z,311.0,NOCODE,2177,"English, Hindi, Swahili, Urdu",Hinduism,Yes. Private only,71,Male,Asian,Kenya,United Kingdom,United Kingdom,English,No,Full-Time
47,2025-03-04 07:28:25,2025-03-04 07:31:41,IP Address,174.138.210.206,100,196,True,2025-03-04 07:31:41,R_6nuuA0GJ13zjftL,,,,,43.64,-79.433,anonymous,ZH-T,666c46689192fcbdd74a248e,somewhat disbelieve,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,may decrease,may decrease,may decrease,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,666c46689192fcbdd74a248e,67c6f1d97421474b5b29267f,666c46689192fcbdd74a248e,AWAITING REVIEW,Not Applicable,2025-03-04T12:28:18.873000Z,2025-03-04T12:32:13.930000Z,,2025-03-04T12:32:14.590101Z,236.0,NOCODE,198,"Hindi, English",Hinduism,Yes. Private only,38,Male,Asian,India,Canada,India,English,No,Full-Time
48,2025-03-04 07:30:23,2025-03-04 07:33:32,IP Address,165.225.198.178,100,188,True,2025-03-04 07:33:32,R_8tIHQWsamDK9LYl,,,,,53.4809,-2.2374,anonymous,ZH-T,676058b1313aa067dea37912,unsure,undergraduate (college/University),Almost never,Yes,may decrease,remain the same,may decrease,may decrease,may decrease,remain the same,may increase,may increase,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,may decrease,remain the same,676058b1313aa067dea37912,67c6f24d279a9a2d671bbe30,676058b1313aa067dea37912,AWAITING REVIEW,Not Applicable,2025-03-04T12:30:20.876000Z,2025-03-04T12:33:45.638000Z,,2025-03-04T12:35:37.117938Z,205.0,NOCODE,47,English,Hinduism,Yes. Private only,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
49,2025-03-04 07:31:23,2025-03-04 07:36:31,IP Address,197.89.7.239,100,308,True,2025-03-04 07:36:32,R_2tgOhLtbO5ZpWKt,,,,,-29.8427,31.0141,anonymous,ZH-T,673de5e55358da149e20d85e,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,may increase,remain the same,very likely to increase,remain the same,very likely to increase,673de5e55358da149e20d85e,67c6f1efe389349c2ac2a124,673de5e55358da149e20d85e,AWAITING REVIEW,Not Applicable,2025-03-04T12:31:16.163000Z,2025-03-04T12:37:07.374000Z,,2025-03-04T12:37:08.254428Z,352.0,NOCODE,43,"Afrikaans, Chinese, English, German, Hindi, Italian, Japanese, Korean, Arabic",Hinduism,Yes. Both public and private,55,Male,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
50,2025-03-04 07:32:32,2025-03-04 07:37:20,IP Address,99.234.188.56,100,287,True,2025-03-04 07:37:21,R_15FNFimGZxsF5ti,,,,,43.7627,-79.7606,anonymous,ZH-T,67acbeb3411509b06613f3f7,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,67acbeb3411509b06613f3f7,67c6f2ce84cc338d22a623e4,67acbeb3411509b06613f3f7,AWAITING REVIEW,Not Applicable,2025-03-04T12:32:29.504000Z,2025-03-04T12:38:16.166000Z,,2025-03-04T12:38:17.018380Z,347.0,NOCODE,20,English,Hinduism,Yes. Both public and private,30,Female,Asian,Guyana,Canada,Guyana,English,No,Full-Time
51,2025-03-04 07:37:16,2025-03-04 07:42:15,IP Address,5.70.54.116,100,299,True,2025-03-04 07:42:16,R_21crXMSi7CbWL7Y,,,,,51.5577,-1.7767,anonymous,ZH-T,66f5cf5263914b8852c81677,strongly believe,undergraduate (college/University),Once a week,Yes,may decrease,definitely increase,may decrease,very likely to increase,definitely increase,very likely to increase,very likely to increase,may increase,very likely to increase,definitely increase,may decrease,definitely increase,definitely increase,definitely increase,very likely to decrease,definitely increase,66f5cf5263914b8852c81677,67c6f3daf4666246147eb4bb,66f5cf5263914b8852c81677,AWAITING REVIEW,Not Applicable,2025-03-04T12:37:13.435000Z,2025-03-04T12:42:38.398000Z,,2025-03-04T12:42:38.956996Z,325.0,NOCODE,529,English,Hinduism,Yes. Private only,40,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
52,2025-03-04 07:39:02,2025-03-04 07:42:18,IP Address,86.29.247.228,100,195,True,2025-03-04 07:42:18,R_2ouU2vkQCww6WN0,,,,,52.7115,-1.2968,anonymous,ZH-T,6724ffedb2e2d24cb30de26f,somewhat believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,may decrease,remain the same,may decrease,may decrease,very likely to increase,may increase,very likely to increase,may increase,very likely to increase,may increase,remain the same,remain the same,may decrease,remain the same,6724ffedb2e2d24cb30de26f,67c6f45a5ea920d652c0fc82,6724ffedb2e2d24cb30de26f,AWAITING REVIEW,Not Applicable,2025-03-04T12:39:00.781000Z,2025-03-04T12:42:37.362000Z,,2025-03-04T12:42:38.112630Z,217.0,NOCODE,306,"English, Hindi, Gujarati",Hinduism,Yes. Private only,28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Other
